id	glob_dice	glob_jacc	dice	jc	hd95	asd	Prec	Reca
image_034.nii.gz	0.9008198334098512	0.8195379254379684	0.901567527035334	0.8217595761563317	1.0	0.1979181711574909	1.0	1.0
image_035.nii.gz	0.8933161673249395	0.807200883350422	0.9071066966616936	0.8304806136009999	1.0	0.18192604050821426	0.45454545454545453	0.5555555555555556
image_036.nii.gz	0.851276936184361	0.7410636758321274	0.9056867942392205	0.8287445466702347	1.0	0.2074996340232308	0.8461538461538461	1.0
image_037.nii.gz	0.9213787179211854	0.8542189304344363	0.9210451960228245	0.8540240805227852	1.0	0.18163321832434545	1.0	1.0
image_038.nii.gz	0.8739571816262941	0.7761313933767741	0.8743291429473571	0.7775471928282748	1.0	0.22034021065064627	0.8181818181818182	0.9
image_039.nii.gz	0.8933928024837116	0.8073260362745486	0.8901955044464859	0.803596851013785	1.0	0.20933232049783765	1.0	1.0
image_040.nii.gz	0.9238526994593809	0.8584816400090111	0.9237846476170248	0.8587815982437752	1.0	0.1704168358070392	1.0	1.0
image_042.nii.gz	0.9218224795610782	0.8549820990385776	0.9218108073247532	0.8552163243135348	1.0	0.1657123157179491	1.0	1.0
image_045.nii.gz	0.9155914979649384	0.8443234226278089	0.9156012305553023	0.8444521709277136	1.0	0.17939419248544497	1.0	1.0
image_047.nii.gz	0.9153622162518702	0.8439335508751112	0.9153359537330762	0.8446981219662938	1.0	0.1902478985048786	1.0	1.0
image_048.nii.gz	0.9116827726652706	0.8376994774749329	0.911606790890742	0.8385549901871712	1.0	0.1800047295401105	1.0	1.0
image_049.nii.gz	0.9067779643005652	0.829454524963372	0.9064901937909134	0.8302983575137535	1.0	0.17751992724558516	1.0	1.0
image_050.nii.gz	0.9051298522529136	0.8267006403594059	0.9113422970402512	0.8383838397637694	1.0	0.18029493831215843	1.0	1.0
image_051.nii.gz	0.91493206022769	0.8432025559797471	0.9150666728484704	0.8440580750354285	1.0	0.15503685471880388	1.0	1.0
image_055.nii.gz	0.9059369728454775	0.8280482480078594	0.9053605257065928	0.8282601702477187	1.0	0.20325272757740162	1.0	1.0
image_056.nii.gz	0.9111133524487414	0.8367384745673001	0.9161409905521253	0.8456285469519123	1.0	0.18991009930118644	0.9	0.8181818181818182
image_057.nii.gz	0.90628071115876	0.8286227740565267	0.9083511444155713	0.8326895203560575	1.0	0.23679404820971156	1.0	1.0
image_058.nii.gz	0.9175118757221723	0.8475953270473818	0.916134118797154	0.8466502665307984	1.0	0.2024810856531321	1.0	1.0
image_059.nii.gz	0.891748031496063	0.8046437604797226	0.8919523905914322	0.80635541843337	1.0	0.2363407539026412	1.0	1.0
image_061.nii.gz	0.926365197120761	0.8628308197875711	0.9266403496000707	0.863622972026609	1.0	0.16549448767430316	1.0	1.0
image_063.nii.gz	0.8857094859446747	0.79486406352078	0.8862727272872429	0.7974158304932846	1.0	0.27757972332844894	1.0	1.0
image_064.nii.gz	0.8951228398092854	0.8101559811905035	0.8959038684628056	0.8121491635136547	1.0	0.20047082323567436	1.0	1.0
image_065.nii.gz	0.8988367883395507	0.8162611852825982	0.8991338576629632	0.8170612451489876	1.0	0.23927627453641806	0.9	0.8181818181818182
image_067.nii.gz	0.9202489550599505	0.8522788279506089	0.9213262955733228	0.8544656334815428	1.0	0.17524244548256884	1.0	1.0
