id	glob_dice	glob_jacc	dice	jc	hd95	asd	Prec	Reca
image_002_sag.nii.gz	0.8837993130677624	0.7917924826733385	0.890295298003719	0.8027647641902818	1.0	0.22087055281313625	0.9	0.8181818181818182
image_003_sag.nii.gz	0.826797496962057	0.7047355378300937	0.8516144316008777	0.7426145294340087	1.0	0.3084195873131059	0.8181818181818182	0.8181818181818182
image_005_sag.nii.gz	0.8883421452127938	0.7991147108683367	0.887996972138011	0.7997271215376494	1.0376557783975542	0.2913646969068311	1.0	1.0
image_006_sag.nii.gz	0.9006756756756756	0.819299323909035	0.8985454662613477	0.81759739999692	1.1123698161363444	0.19981969541665928	1.0	1.0
image_007_sag.nii.gz	0.8908330830079103	0.8031551152136135	0.8908569950716206	0.8038104488907557	1.0	0.18992740406197195	1.0	1.0
image_008_sag.nii.gz	0.8663672296083363	0.7642397540334084	0.8775572228975342	0.7828599200383435	1.0	0.23363347785213354	0.9090909090909091	0.9090909090909091
image_009_sag.nii.gz	0.8823738450604123	0.7895071542130365	0.8814826395324428	0.7891612901563491	1.0	0.22936686663862177	1.0	1.0
image_010_sag.nii.gz	0.9051977687626774	0.8268139604900531	0.9029393013697871	0.8238095048996287	1.0	0.19776360936406948	1.0	1.0
image_011_sag.nii.gz	0.8883485371784348	0.7991250557289344	0.8888443044209349	0.8008997163624421	1.0	0.20597315813495964	1.0	1.0
image_012_sag.nii.gz	0.8583224342509573	0.7518080936344063	0.8640893404168595	0.7616968109871605	1.0	0.23632622136921913	0.8181818181818182	0.9
image_013_sag.nii.gz	0.8967137621001848	0.8127661991027315	0.8990520633116917	0.8170474518581065	1.0	0.20388439629549887	1.0	1.0
image_014_sag.nii.gz	0.9139118195305664	0.8414711033274956	0.9171397922855646	0.8473654373713998	1.0	0.1550195580765851	1.0	1.0
image_015_sag.nii.gz	0.8715124203733067	0.7722835732597121	0.8762430673797932	0.7809637783107596	1.0414213562373096	0.20970941907787033	1.0	1.0
image_016_sag.nii.gz	0.8594151334690538	0.7534863548408621	0.8661415627762155	0.7652850271401563	1.0	0.2541638924867208	0.9090909090909091	0.9090909090909091
image_017_sag.nii.gz	0.9124861462537379	0.8390570318809368	0.9125863079228556	0.8397677725706969	1.0	0.1604678118798684	1.0	1.0
image_018_sag.nii.gz	0.8552893078189768	0.7471663483717355	0.8621668763987806	0.7587247022613502	1.009204745830505	0.29649124220560524	0.9	0.8181818181818182
image_020_sag.nii.gz	0.877802825167736	0.7822179959586354	0.8835937055656655	0.7925569095334566	1.0	0.21304978034157118	1.0	1.0
image_021_sag.nii.gz	0.8593906202460121	0.7534486700708788	0.870349398251656	0.7711485449381996	1.0	0.21557186749604917	0.9090909090909091	0.9090909090909091
image_022_sag.nii.gz	0.8508751697803747	0.7404549509366637	0.851549223636372	0.7424492518798761	1.0	0.29958074339291796	1.0	1.0
image_023_sag.nii.gz	0.8783177570093458	0.7830361606398933	0.9078288654545102	0.8314365601447545	1.0	0.1592407226883766	0.7777777777777778	0.7777777777777778
image_026_sag.nii.gz	0.898406176480334	0.8155512107083772	0.9120127922532103	0.8383762482769702	1.0	0.16755366410289563	0.9	0.9
image_027_sag.nii.gz	0.8830393487109905	0.7905733722060253	0.8840062834878911	0.79395011160504	1.0	0.24442102334872906	0.9	0.8181818181818182
image_028_sag.nii.gz	0.8780045816664958	0.7825384732591802	0.8965790667917719	0.8146241902635303	1.0	0.2027196803829527	0.8888888888888888	0.8
image_029_sag.nii.gz	0.8699978072579762	0.7699080699541563	0.8865711042645108	0.7976582636486184	1.0	0.25459715410723827	0.9090909090909091	1.0
image_030_sag.nii.gz	0.9070158577606919	0.8298527148823918	0.9054670690388107	0.8276990906202228	1.0	0.18747550702433313	1.0	1.0
image_031_sag.nii.gz	0.8078120205164175	0.6775877918735062	0.8975485499732971	0.81633482230306	1.0	0.19424969449131374	1.0	0.8181818181818182
image_034_sag.nii.gz	0.8871471679974364	0.7971828282101121	0.8879444664610592	0.7986600650889714	1.0	0.2172558489172169	1.0	1.0
image_035_sag.nii.gz	0.8587978092812549	0.7525378204368606	0.8798095527110648	0.786629281566356	1.0	0.2101365324087444	0.6	0.6666666666666666
image_036_sag.nii.gz	0.8396489065521858	0.7236162496794755	0.8757574401876558	0.7800123825489004	1.0	0.27236312898850706	0.9166666666666666	1.0
image_037_sag.nii.gz	0.9110551112085022	0.8366402382581398	0.9148979567413194	0.8434296347182592	1.0	0.1763059329696117	0.9	0.8181818181818182
image_038_sag.nii.gz	0.8656461731493099	0.7631183081143261	0.8685088600631404	0.7683667494109668	1.0	0.25035959653023004	0.8181818181818182	0.9
image_039_sag.nii.gz	0.863508390786761	0.7598018179690244	0.8673297959694277	0.7680628898703796	1.0	0.2546378226919831	0.9090909090909091	0.9090909090909091
image_040_sag.nii.gz	0.9072936542130855	0.8303179145168195	0.9122325056955147	0.8390043314627261	1.0	0.19609663275255607	1.0	1.0
image_042_sag.nii.gz	0.8805980416886423	0.7866683054736152	0.8816730284809432	0.788655255390058	1.0	0.21423010803564535	1.0	1.0
image_045_sag.nii.gz	0.8663840392247159	0.7642659147390556	0.866296167308453	0.7653470947972528	1.0	0.2590236632963029	1.0	1.0
image_047_sag.nii.gz	0.891093632714337	0.8035787862734711	0.8907558596106433	0.8034316780957164	1.0	0.2353480897985513	1.0	1.0
image_048_sag.nii.gz	0.9022138778064617	0.8218484999643697	0.9046152799703628	0.826195481693348	1.0	0.1924103667042926	0.9	0.8181818181818182
image_049_sag.nii.gz	0.9019631808112444	0.8214325467497774	0.9020626663260901	0.8220866429177742	1.0	0.20316818956301416	1.0	1.0
image_050_sag.nii.gz	0.8913352000306854	0.8039717686133407	0.9001583055517056	0.8201384498221854	1.0	0.1790400907379541	1.0	1.0
image_051_sag.nii.gz	0.8866816888045541	0.7964314247669774	0.8867779207927093	0.7972262583871466	1.0	0.20135271677118977	1.0	1.0
image_055_sag.nii.gz	0.9014953075184481	0.8206567652268701	0.9067357348423472	0.8299786213889174	1.0	0.1984921161319548	0.9	0.8181818181818182
image_056_sag.nii.gz	0.8932497688276996	0.8070924619383587	0.9066599027129469	0.8296515095222348	1.0	0.21616615528235972	0.9	0.8181818181818182
image_057_sag.nii.gz	0.8851663154525328	0.793989567880557	0.8901123438063745	0.803283872832863	1.0	0.2599504599669919	1.0	1.0
image_058_sag.nii.gz	0.89603377975471	0.8116496350364963	0.8957996726171185	0.8115283150925555	1.0	0.24679111031501605	1.0	1.0
image_059_sag.nii.gz	0.8999564115396412	0.8181097739947167	0.9115544889764539	0.8376614139473599	1.0	0.18069329964906308	0.9	0.9
image_061_sag.nii.gz	0.9075278658516654	0.8307103105738735	0.9072550466543728	0.8306024875216825	1.0	0.1831527848503565	1.0	1.0
image_063_sag.nii.gz	0.8785041417427999	0.7833324887244717	0.8789885768653402	0.7856864884250686	1.0	0.2921325898690148	1.0	1.0
image_064_sag.nii.gz	0.8895883087921299	0.801133773928897	0.8912037255393013	0.8039262568645804	1.0	0.21053639569295368	1.0	1.0
image_065_sag.nii.gz	0.9022287875590475	0.8218732440185728	0.9011241731096719	0.8203278477651207	1.0	0.22263171977184165	1.0	1.0
image_067_sag.nii.gz	0.8983568370687485	0.8154698974197788	0.8988426204512622	0.8179248664004226	1.0	0.20394982163957354	1.0	1.0
image_068_sag.nii.gz	0.8794907797435177	0.7849027601416828	0.8788241137541644	0.7848213190848518	1.0	0.23379180534741745	1.0	1.0
image_069_sag.nii.gz	0.8385117680826636	0.7219287678003274	0.8476797800818707	0.7371275868702394	1.0	0.290556315046826	0.6363636363636364	0.7
image_070_sag.nii.gz	0.876783834982109	0.7806011543362567	0.8944935931875754	0.809826153352847	1.0	0.2378464751390731	0.9	0.9
image_071_sag.nii.gz	0.8643519158943146	0.7611089456246346	0.8659306816633194	0.7642927327802734	1.0	0.2979784371109743	1.0	1.0
image_072_sag.nii.gz	0.8951219512195122	0.8101545253863135	0.8934677561900928	0.8085260333717995	1.0460237291525663	0.24918537735796045	0.9	0.8181818181818182
image_073_sag.nii.gz	0.8963694708362172	0.8122006841505132	0.8969510003743384	0.813836772707942	1.0	0.22057742156070523	1.0	1.0
image_074_sag.nii.gz	0.8860440141145185	0.7954030727795801	0.8862570190353943	0.7967718449870528	1.0	0.22656752335519015	1.0	1.0
image_075_sag.nii.gz	0.8764325529542921	0.7800444515002382	0.876698362189563	0.7821972525490548	1.0	0.2508588151045502	1.0	1.0
image_076_sag.nii.gz	0.8556148035294865	0.7476632921924837	0.890572037665862	0.8042705594350095	1.0	0.19792824872881026	0.7777777777777778	0.7
image_077_sag.nii.gz	0.8713927961242306	0.7720957239434283	0.8822729802436904	0.7904763447715042	1.0	0.26813555455251314	0.8	0.8
image_078_sag.nii.gz	0.9168452779638312	0.8464582753609745	0.9165163069029545	0.8461348311602299	1.0	0.17899683550381232	0.9	0.8181818181818182
image_080_sag.nii.gz	0.8941008980068628	0.8084832480607361	0.8976195489191997	0.8150126395494695	1.0	0.22900253142395607	1.0	1.0
image_081_sag.nii.gz	0.8505153607525268	0.7399101577462827	0.8613745537450903	0.7572418463877454	1.0	0.24725521305849166	0.9090909090909091	0.9090909090909091
image_082_sag.nii.gz	0.9054247017928488	0.8271927050390049	0.9035639673399324	0.8251976262637623	1.0	0.20278718330847492	1.0	1.0
image_084_sag.nii.gz	0.8763992717976528	0.7799917264202979	0.8777414059588124	0.7839593455269576	1.0	0.2542259720320893	1.0	1.0
image_085_sag.nii.gz	0.9055218079184327	0.8273548202876825	0.9131223321341128	0.8406584888070581	1.0	0.17031652766209068	0.9	0.8181818181818182
image_086_sag.nii.gz	0.866474543707973	0.764406779661017	0.8643547657840098	0.7613746906275961	1.0	0.23455806048914793	0.7272727272727273	0.8
image_087_sag.nii.gz	0.8801034238291838	0.7858791986296269	0.8757705077817172	0.7794207161662848	1.0	0.31499652283755064	0.9	0.8181818181818182
image_088_sag.nii.gz	0.8618877869946444	0.7572959653237539	0.8648846236248324	0.7625069988990152	1.0	0.2513768003037882	1.0	1.0
image_089_sag.nii.gz	0.9056271741354615	0.8275307580120415	0.9102184303163579	0.8357975393384683	1.0	0.1887569656933392	1.0	1.0
image_094_sag.nii.gz	0.9021390023815246	0.821724247731253	0.9021965396858772	0.82203338923018	1.0	0.1710911587078556	1.0	1.0
image_096_sag.nii.gz	0.8705988072869864	0.7708499095840868	0.8703484728488953	0.7719750236106703	1.0	0.2723447577020874	1.0	1.0
image_099_sag.nii.gz	0.8843506683319603	0.7926779887097158	0.884347574377215	0.7931647204512532	1.0	0.23629960910893244	1.0	1.0
image_102_sag.nii.gz	0.8722949781241254	0.7735134287804368	0.8720044652863218	0.7743190498603281	1.0	0.254450646219602	1.0	1.0
image_103_sag.nii.gz	0.8379820796135202	0.7211438523554032	0.8513330939169268	0.741669642262865	1.0	0.37083885135352057	0.7	0.7777777777777778
image_104_sag.nii.gz	0.8818326151054661	0.7886409736308316	0.8822989938749217	0.7907975519479062	1.0	0.3213426552379495	1.0	1.0
image_105_sag.nii.gz	0.921330222470507	0.8541355674028941	0.9226004306767337	0.8569956936296488	1.0	0.18050801180513512	1.0	1.0
image_106_sag.nii.gz	0.92379043351806	0.8583741143817106	0.9242034101671828	0.8594804000054157	1.0	0.1414671639225131	1.0	1.0
image_109_sag.nii.gz	0.9184069025884707	0.8491242268339211	0.918677773022472	0.8499756571284052	1.0	0.1656180047013826	1.0	1.0
image_110_sag.nii.gz	0.9295585204469031	0.8683879858943699	0.9333247637499617	0.8751310585441675	1.0	0.1265464157877765	1.0	1.0
image_111_sag.nii.gz	0.8451237790917925	0.7317873238633122	0.8668098702789544	0.7658479404979647	1.0	0.22946881420518875	0.7	0.7777777777777778
image_113_sag.nii.gz	0.9076257170003871	0.830874299336383	0.9078990914937496	0.8315802967921946	1.0	0.21625006391613202	1.0	1.0
image_114_sag.nii.gz	0.9042356988980673	0.8252100364911884	0.9037306492659706	0.8247307576771117	1.0	0.22754625099393613	1.0	1.0
image_115_sag.nii.gz	0.8893482309124767	0.8007444418362899	0.8891172783906275	0.8007823432394091	1.0	0.2408448049721053	1.0	1.0
image_116_sag.nii.gz	0.9371432674013713	0.8817211564442042	0.9364621963298461	0.8807065429655648	1.0	0.1341269348854064	1.0	1.0
image_118_sag.nii.gz	0.8862951379016207	0.7958079093160407	0.8894360768558586	0.8014972703931496	1.0376557783975542	0.2911206694299422	1.0	1.0
image_119_sag.nii.gz	0.9011006413809486	0.8200028822596916	0.9014914031621187	0.8211520280637475	1.0	0.21539942984765	1.0	1.0
image_120_sag.nii.gz	0.9190667605984004	0.8502530286765834	0.9177974595596059	0.8494148407644654	1.0	0.16606266787147284	1.0	1.0
image_123_sag.nii.gz	0.8879107981220657	0.7984168865435356	0.8883273093199996	0.7997793357187274	1.0	0.20136068149407899	1.0	1.0
