id	glob_dice	glob_jacc	dice	jc	hd95	asd	Prec	Reca
image_002_sag.nii.gz	0.8665418725258539	0.7645115876110028	0.8817784438805392	0.7889262957586923	1.0	0.262184062008305	0.9	0.8181818181818182
image_003_sag.nii.gz	0.8189552648431068	0.693415956622773	0.8521381630670162	0.7430370741234122	1.0	0.2856218307236202	0.6363636363636364	0.6363636363636364
image_005_sag.nii.gz	0.866267056030876	0.7640838705790203	0.8668881013608586	0.7662875662068473	1.0909090909090908	0.3568442875164353	1.0	1.0
image_006_sag.nii.gz	0.8889926340906733	0.8001680829209077	0.8986222567008753	0.8168745891685536	1.0	0.1748770832494607	0.9090909090909091	0.9090909090909091
image_007_sag.nii.gz	0.883229676517131	0.7908785342384499	0.8848011073915207	0.7939385711093648	1.0	0.2177051716650773	1.0	1.0
image_008_sag.nii.gz	0.8545412916747389	0.7460254005350718	0.8728368154556995	0.7755520500554433	1.0	0.24425331631199607	0.9	0.8181818181818182
image_009_sag.nii.gz	0.8654783579021554	0.7628575126180924	0.8648447252798174	0.762835487282127	1.0	0.27043062229033377	1.0	1.0
image_010_sag.nii.gz	0.8907978524160319	0.803097843216714	0.8896921980667755	0.8020168202969227	1.0	0.23626033818191522	1.0	1.0
image_011_sag.nii.gz	0.8538639682563096	0.744993564993565	0.8702956281205736	0.7714925159271889	1.0	0.2813805172155053	1.0	1.0
image_012_sag.nii.gz	0.8476049074001719	0.7355158945426928	0.8664966420986654	0.7651086461039696	1.0	0.2216561325729337	0.8181818181818182	0.9
image_013_sag.nii.gz	0.8794465134198023	0.7848322493768444	0.8885873974037554	0.7997935086089635	1.0	0.20204297356130282	0.8181818181818182	0.9
image_014_sag.nii.gz	0.9010579420955537	0.8199321662270034	0.905792456933851	0.8281207765707649	1.0	0.1863737210924632	1.0	1.0
image_015_sag.nii.gz	0.8621200788740055	0.757654707555513	0.869801352675247	0.7705564225561643	1.0414213562373096	0.24112416775361356	1.0	1.0
image_016_sag.nii.gz	0.8360430190872977	0.7182765624479739	0.8664805155504851	0.7650660571863062	1.0	0.2624515712644817	0.9	0.8181818181818182
image_017_sag.nii.gz	0.8977245121062434	0.8144284454892742	0.8991779150858382	0.8174130162671754	1.0	0.24253137152894766	1.0	1.0
image_018_sag.nii.gz	0.8148972475702946	0.6876173782396394	0.8443720348871641	0.7310160508643128	1.0	0.3050366816681276	0.6363636363636364	0.6363636363636364
image_020_sag.nii.gz	0.850899673581699	0.7404920649826274	0.8721622213137117	0.7740398028996114	1.0	0.23003280776167834	0.8181818181818182	0.9
image_021_sag.nii.gz	0.8383157088448691	0.7216381552437818	0.8562333781214614	0.7494675687197284	1.0	0.27326667991498055	0.8181818181818182	0.8181818181818182
image_022_sag.nii.gz	0.8553218276241935	0.7472159846019889	0.8562638467222161	0.7492406343451986	1.0	0.26662023248684574	1.0	1.0
image_023_sag.nii.gz	0.8782492309859816	0.7829272377124675	0.907932849545227	0.8314623447416098	1.0	0.16093190129413223	0.7777777777777778	0.7777777777777778
image_026_sag.nii.gz	0.872451492169802	0.773759608665269	0.8928057125352092	0.8070508364154281	1.0	0.2396861262268374	0.9	0.9
