id	glob_dice	glob_jacc	dice	jc	hd95	asd	Prec	Reca
image_1058174.nii.gz	0.9149748372013156	0.8432752239968835	0.916340909656109	0.846329097599453	1.0	0.21112541259321577	1.0	1.0
image_1119450.nii.gz	0.8893272541174281	0.8007104319560336	0.9023484877109832	0.8227574057883549	1.1111111111111112	0.2487288561578156	0.9	0.8181818181818182
image_1649674.nii.gz	0.9083308088458043	0.832056832056832	0.9064429894652125	0.8298976083809531	1.0	0.21296434489105132	1.0	1.0
image_1967687.nii.gz	0.8810833849969002	0.7874432939709803	0.8973192738973989	0.8146962934665809	1.0	0.22010344182687125	0.6666666666666666	0.6666666666666666
image_1968533.nii.gz	0.933957806376296	0.8760983495424087	0.9325960643415264	0.874317289946143	1.0	0.14935836224714505	1.0	1.0
image_2064708.nii.gz	0.8952625209962614	0.8103848543308374	0.8951814984417847	0.8116421507093079	1.0	0.251620306957737	0.9	0.8181818181818182
image_2101860.nii.gz	0.9160289171940789	0.8450676699076562	0.9158365790175936	0.8464669038761851	1.0	0.20180133189141028	1.0	1.0
image_2694938.nii.gz	0.9326434560359068	0.8737881088657867	0.9326642540877021	0.874096349286456	1.0	0.16705483476567407	1.0	1.0
image_2976481.nii.gz	0.9286538905564534	0.8668103448275862	0.926824500210157	0.8646823956748935	1.0	0.17402583997418422	0.8181818181818182	0.9
image_3044032.nii.gz	0.9295790109226632	0.8684237514101117	0.9304442747606051	0.8705880506048672	1.0	0.15081420625135933	1.0	1.0
image_3049361.nii.gz	0.926145591911966	0.8624498674461287	0.9298882435935777	0.8694307109801386	1.0	0.1653692569576429	1.0	1.0
image_3053548.nii.gz	0.9064519052736525	0.8289090435482726	0.9062821181580535	0.8307557367588587	1.0	0.2058524198603304	1.0	1.0
image_3061322.nii.gz	0.9364289840189975	0.8804574118215007	0.9360601171202615	0.880122656636511	1.0	0.15511475414890685	1.0	1.0
image_3065090.nii.gz	0.9127862488568709	0.8395646650873759	0.9130035955889582	0.8401831519183304	1.0	0.19692451125144297	1.0	1.0
image_3066568.nii.gz	0.9388086200563243	0.8846741858251363	0.939361379185609	0.8859769351610535	1.0	0.14791596119124198	1.0	1.0
image_3070144.nii.gz	0.9237570601771146	0.8583164878453325	0.9233140550722907	0.8583497868836534	1.0	0.19116112366163004	1.0	1.0
image_3088325.nii.gz	0.906276286469017	0.8286153763121678	0.9085326739496146	0.8340363427340267	1.0	0.19737546383984952	0.8888888888888888	0.8
image_3101781.nii.gz	0.9239783321664149	0.8586986301369863	0.9251730010150968	0.8617352067361321	1.0	0.18502283740233413	1.0	1.0
image_3130193.nii.gz	0.8837571542418314	0.7917248093460977	0.8827111403327481	0.7922982647550881	1.128564869306645	0.25562317333773754	1.0	1.0
image_3151224.nii.gz	0.9314796158237625	0.871747165162296	0.9307120897754545	0.8721649512851066	1.0	0.1570039586835772	1.0	1.0
image_3152660.nii.gz	0.9056311881188119	0.8275374611252474	0.9034840118614964	0.824868203199058	1.0	0.23071393637891532	1.0	1.0
image_3177287.nii.gz	0.9462120395051076	0.8979150217855367	0.9458582485233198	0.8973435623548405	1.0	0.12243862692869133	1.0	1.0
image_3204578.nii.gz	0.9272683297629742	0.8643991367926047	0.9228697795048608	0.8572313437095934	1.0	0.17140624569241947	0.8181818181818182	0.9
image_3208039.nii.gz	0.9189513542593474	0.8500555066416567	0.9252618299993487	0.8617455603779256	1.0	0.16863526607641255	1.0	1.0
image_557087.nii.gz	0.9391053796689975	0.8852013778484367	0.938412770410558	0.8846994238119442	1.0	0.12736865173307985	1.0	1.0
