id	glob_dice	glob_jacc	dice	jc	hd95	asd	Prec	Reca
image_1058174.nii.gz	0.905248987026014	0.8268994285438719	0.9062635297701263	0.8291672877471762	1.0	0.23317415428569416	1.0	1.0
image_1119450.nii.gz	0.8868488715360442	0.7967012284844129	0.8928814936531361	0.8071296501840525	1.1571348402636774	0.2711811722612777	0.9	0.8181818181818182
image_1649674.nii.gz	0.900517863259919	0.8190381936808152	0.900998232894647	0.8212485783809567	1.0376557783975542	0.2309416194751474	1.0	1.0
image_1967687.nii.gz	0.8794034456158395	0.7847636530518587	0.8917826464060242	0.8053988393372448	1.0	0.223484852075978	0.6666666666666666	0.6666666666666666
image_1968533.nii.gz	0.9115035585944601	0.8373969118516045	0.9222314794216643	0.8571602729535782	1.0	0.15177306982337477	1.0	1.0
image_2064708.nii.gz	0.8863754357338871	0.795937395937396	0.8927766705764177	0.8071553471577739	1.0	0.24223244690836201	0.8	0.7272727272727273
image_2101860.nii.gz	0.9153985628903365	0.8439953438838943	0.9194491544547865	0.8523223507895707	1.0	0.186973999030746	1.0	1.0
image_2694938.nii.gz	0.9226367613737222	0.8563841128922832	0.9220246958871126	0.85596028590723	1.0	0.1897535904591915	1.0	1.0
image_2976481.nii.gz	0.9190202410018115	0.8501734036662489	0.9194759964106957	0.8517555944466477	1.0460237291525663	0.1804933549256381	0.8181818181818182	0.9
image_3044032.nii.gz	0.9164819739952719	0.8458391572631507	0.9175207716539819	0.8482287349249883	1.0	0.17364360075403035	1.0	1.0
image_3049361.nii.gz	0.9134737471058332	0.8407286475339405	0.9145177656065423	0.8442113864232563	1.0732050807568876	0.17492584832041652	1.0	1.0
image_3053548.nii.gz	0.9065179005553139	0.8290194242920664	0.9061883942681782	0.8299170821909733	1.0	0.21478781097002678	1.0	1.0
image_3061322.nii.gz	0.9288303883463436	0.867117941212343	0.9287202182740277	0.8671960109536999	1.0	0.16284455290531125	1.0	1.0
image_3065090.nii.gz	0.8896775540414872	0.8012785450567482	0.8887349397924299	0.8010302509999864	1.0	0.22710092317799677	1.0	1.0
image_3066568.nii.gz	0.9242470710912102	0.8591629604287833	0.9367320701561329	0.8813648630991302	1.0	0.15055157361458762	1.0	1.0
image_3070144.nii.gz	0.8792099335201362	0.7844555013603275	0.9047585668074305	0.8271719241873423	1.0	0.23144268419131125	0.9166666666666666	1.0
image_3088325.nii.gz	0.9059002058386045	0.8279868168085691	0.9052684058371658	0.8286113037889689	1.0	0.18736939768826494	1.0	1.0
image_3101781.nii.gz	0.894117363014112	0.808510173783949	0.9009483894454205	0.821090865694369	1.0	0.24911958105956009	1.0	1.0
image_3130193.nii.gz	0.864644873309702	0.7615633672525439	0.8823204823924378	0.790819832788271	1.0460237291525663	0.2438812129652296	0.8181818181818182	0.8181818181818182
image_3151224.nii.gz	0.9198812248011332	0.8516482130696865	0.9185900801776228	0.8508182678528776	1.0	0.17461664971002816	1.0	1.0
image_3152660.nii.gz	0.8696055168322705	0.7692938436813277	0.8783585630650826	0.7840670658392198	1.0	0.2389267503075134	0.9	0.9
image_3177287.nii.gz	0.9320481480335427	0.8727436038594153	0.9315184449018384	0.8719651856980957	1.0	0.1518736650988445	1.0	1.0
image_3204578.nii.gz	0.9028930332111089	0.8229763008923145	0.8974654696472114	0.8145327082962616	1.0	0.21165502514047785	0.8181818181818182	0.9
image_3208039.nii.gz	0.9216141981829706	0.8546238244514106	0.9197475556763627	0.8521814973788021	1.0	0.168968140772028	1.0	1.0
image_557087.nii.gz	0.9313632030505243	0.8715432649420161	0.930466673828036	0.870595753395749	1.0	0.14115776098891472	1.0	1.0
