id	glob_dice	glob_jacc	dice	jc	hd95	asd	Prec	Reca
image_1058174.nii.gz	0.9017134916160835	0.8210184544130638	0.9027813456305648	0.8235510128257679	1.0	0.24320587753743605	1.0	1.0
image_1119450.nii.gz	0.8677132953976757	0.7663370874803562	0.8750882875384798	0.7793265929295214	1.2222222222222223	0.3143047137729338	0.9	0.8181818181818182
image_1649674.nii.gz	0.8724464473605844	0.7737516726530037	0.8778929223605403	0.7832663533600718	1.0	0.28794776750451134	0.9090909090909091	0.9090909090909091
image_1967687.nii.gz	0.8587073470642483	0.7523989091276388	0.8675622879393798	0.7676381234140814	1.0	0.27435496135525034	0.8	0.8888888888888888
image_1968533.nii.gz	0.9146690342310348	0.8427558625704418	0.912906960078254	0.8408434755233227	1.0	0.1759943182333873	1.0	1.0
image_2064708.nii.gz	0.8824337018570706	0.789603000129316	0.8803134104101245	0.7877733470563639	1.0	0.2937975423140596	0.9	0.8181818181818182
image_2101860.nii.gz	0.9116124858482937	0.8375808009510365	0.9111167366583586	0.8382797979110929	1.0	0.1986153506511015	1.0	1.0
image_2694938.nii.gz	0.9141283590593051	0.8418383210260396	0.9128132707390644	0.8401588247095961	1.0	0.19798461876482004	1.0	1.0
image_2976481.nii.gz	0.9094422458570368	0.833923964505429	0.9086334797096087	0.8334151107216389	1.0460237291525663	0.21362070651950013	0.8181818181818182	0.9
image_3044032.nii.gz	0.8886705959397512	0.7996464348850914	0.8888927104892171	0.8017636199899119	1.0	0.23040252018191715	1.0	1.0
image_3049361.nii.gz	0.9049867431809102	0.8264619058675247	0.909342592726549	0.8343603127362563	1.0	0.20839283838483103	1.0	1.0
image_3053548.nii.gz	0.8796211702031835	0.7851104883539303	0.8987305296421179	0.8171841583487781	1.0813389786187642	0.2378905430228581	0.8181818181818182	0.8181818181818182
image_3061322.nii.gz	0.92002122903231	0.8518882535144151	0.9203429482366924	0.8529795992867073	1.0	0.18406413443393832	1.0	1.0
image_3065090.nii.gz	0.8606551397096374	0.7553947621182046	0.8602709704532722	0.7559255334956351	1.0	0.31269877584473493	1.0	1.0
image_3066568.nii.gz	0.9254853810145038	0.8613055277817455	0.9257787977765219	0.8623365819630394	1.0	0.1763931853306001	1.0	1.0
image_3070144.nii.gz	0.8882965500096677	0.7990409223047681	0.9013634332259101	0.8212336832399358	1.0	0.23585273561334474	1.0	1.0
image_3088325.nii.gz	0.9004536884279991	0.8189320258285776	0.9066344738744483	0.8303014442236517	1.0	0.1941713160884666	0.8888888888888888	0.8
image_3101781.nii.gz	0.8960794977010926	0.8117246629943123	0.8984642933515187	0.8170850718308915	1.0	0.24265855625102192	1.0	1.0
image_3130193.nii.gz	0.8479101819032369	0.7359757621189406	0.8688874890573204	0.7699180596449846	1.0920474583051323	0.29804837272374635	0.8181818181818182	0.8181818181818182
image_3151224.nii.gz	0.9175354434111436	0.8476355533547908	0.9166616334348703	0.8476837204107899	1.0	0.18676706043219157	1.0	1.0
image_3152660.nii.gz	0.8702305862889049	0.7702727439136006	0.8695531651032249	0.7705984052011126	1.0	0.30022008244768894	1.0	1.0
image_3177287.nii.gz	0.9189155997666636	0.8499943201181416	0.9187519947467403	0.8500278741432179	1.0	0.17424528238997006	1.0	1.0
image_3204578.nii.gz	0.9018055815059535	0.8211711572369845	0.9004304971346158	0.8195190637908428	1.0	0.21869448496093546	0.8181818181818182	0.9
image_3208039.nii.gz	0.9123440645951387	0.8388167938931298	0.9111901039750755	0.8373805456229921	1.0	0.19632921466394493	1.0	1.0
image_557087.nii.gz	0.9056674313875436	0.8275979874526368	0.9056479346032639	0.8281771437246185	1.0	0.22332872700767978	1.0	1.0
