id	glob_dice	glob_jacc	dice	jc	hd95	asd	Prec	Reca
image_2042954_sag.nii.gz	0.8302984552501242	0.7098378718715568	0.8972649067386378	0.8144779002177932	1.0	0.17388137702401932	0.6	0.6666666666666666
image_2288110_sag.nii.gz	0.8562272396212673	0.7485990830361692	0.8849197453042253	0.7942574107251402	1.0	0.23562624479055294	0.9	0.8181818181818182
image_2694938_sag.nii.gz	0.8144451178211115	0.686973779167669	0.8799561354780229	0.7876733928017247	1.0591733660532994	0.2175790674266708	0.5833333333333334	0.6363636363636364
image_2957899_sag.nii.gz	0.8332596322553957	0.7141774256651017	0.8659220055415511	0.7640285286045363	1.0460237291525663	0.23212792993470974	0.9	0.8181818181818182
image_3006363_sag.nii.gz	0.7241236924206277	0.567550073717142	0.8303529057193696	0.7099941011572324	1.0	0.19462205599497617	0.42857142857142855	0.3
image_3020860_sag.nii.gz	0.8123759371360139	0.6840345885018095	0.8447287630377578	0.7324553940465991	1.1220084679281461	0.26144770714763	0.6666666666666666	0.6
image_3033805_sag.nii.gz	0.672709109957849	0.506828695205228	0.8714603149961834	0.7732616133900411	1.1380711874576983	0.18733319695399234	0.3333333333333333	0.3333333333333333
image_3054523_sag.nii.gz	0.8480405069218837	0.7361721588454991	0.867115703580011	0.7659060409591141	1.2031585694162434	0.277772026203345	0.8181818181818182	0.8181818181818182
image_3056137_sag.nii.gz	0.7987559610201119	0.6649406241369787	0.8357294127623164	0.7187530615239022	1.1950597415393833	0.27189196401025073	0.8	0.7272727272727273
image_3058723_sag.nii.gz	0.7853025492432416	0.6465005329137695	0.8471038958392534	0.7361767179612243	1.52650824575471	0.21969270585917472	0.7	0.6363636363636364
image_3059472_sag.nii.gz	0.8182416812609458	0.6923934177455304	0.8437949798178896	0.7321465071187572	1.2460148481335833	0.2665352249053562	0.7272727272727273	0.7272727272727273
image_3060884_sag.nii.gz	0.7027067139120272	0.5416714334744308	0.8158500035903952	0.6889903970472089	1.1380711874576983	0.2536378511366636	0.375	0.2727272727272727
image_3063397_sag.nii.gz	0.5777910092289372	0.4062630829774763					0.0	0.0
image_3117810_sag.nii.gz	0.8620404259623696	0.7575316783035945	0.868560192491791	0.7699303746101471	1.1414213562373097	0.2310963012559885	0.9090909090909091	0.9090909090909091
image_3118049_sag.nii.gz	0.4975484285829113	0.3311577145302803	0.8560019965061143	0.7482547993019197	1.0	0.14470900868407657	1.0	0.1111111111111111
image_3123166_sag.nii.gz	0.664745156700354	0.49784141209902183					0.0	0.0
image_3129025_sag.nii.gz	0.8877268257799231	0.7981194245760669	0.9057434524100371	0.829028856912519	1.0	0.2189748465257437	0.8181818181818182	0.9
image_3142045_sag.nii.gz	0.5336733439842694	0.363952562544525					0.0	0.0
image_3147427_sag.nii.gz	0.790244812062122	0.6532270495232643	0.8191408877935492	0.6937702569084541	1.6957417329238151	0.435002767957439	0.45454545454545453	0.5
image_3148540_sag.nii.gz	0.7809799836971288	0.6406621493105088	0.8521461858308618	0.7435955015947782	1.0	0.2346374145480168	0.5454545454545454	0.5
image_3174822_sag.nii.gz	0.85257101030844	0.7430272530743878	0.867378000372784	0.7676185633252119	1.0920474583051325	0.23279737426600067	0.8181818181818182	0.8181818181818182
image_3186681_sag.nii.gz	0.8411684987200723	0.7258764520907508	0.8801821856038274	0.7865601397449292	1.051776695296637	0.2231369300446771	0.7272727272727273	0.8
image_3187148_sag.nii.gz	0.8814802604467156	0.788077518237418	0.8972840178202827	0.8138573323726288	1.0	0.16706541303815456	0.8	0.8
image_3203348_sag.nii.gz	0.8891740272141323	0.8004620426583571	0.8879290531179429	0.7995784571112704	1.0909090909090908	0.21380548415001588	1.0	1.0
image_3214426_sag.nii.gz	0.8080637771465224	0.6779421261416403	0.8815818991418419	0.7896364630808039	1.082842712474619	0.1729451742974792	0.5	0.5
image_704424_sag.nii.gz	0.7321227185896108	0.5774397327911704	0.818323014648618	0.6929078247869951	1.0	0.27185903619624996	0.2	0.2
